Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week,Has_Children,Has_Elderly,Has_Disabled
INC-2024-0022,2024-08-11T11:13:36,Hambantota,WET,Flood,3,HIGH,585,18,Rescue Teams|Medical Kits,106,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,10,1,2,65,False,MODERATE,0,True,8,5,6,True,True,True
INC-2021-0023,2021-11-27T16:40:00,Gampaha,WET,Flood,3,HIGH,593,25,Rescue Teams|Medical Kits,45,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,0,2,4,73,False,MODERATE,0,True,11,4,5,False,False,True
INC-2023-0024,2023-02-20T04:00:37,Monaragala,WET,Forest Fire,2,MEDIUM,83,0,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,1,0,2,50,False,MODERATE,0,True,2,17,0,False,True,False
INC-2026-0025,2026-02-05T10:26:37,Monaragala,WET,Landslide,4,CRITICAL,803,54,Rescue Teams|Medical Kits,120,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,1,1,2,82,False,MODERATE,0,True,2,0,3,True,True,False
INC-2020-0026,2020-08-18T10:08:40,Ratnapura,WET,Landslide,4,CRITICAL,973,19,Rescue Teams|Medical Kits,31,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,10,4,1,98,False,MODERATE,0,True,8,23,1,True,False,True
INC-2021-0027,2021-02-04T21:23:41,Badulla,WET,Drought,1,LOW,74,0,Rescue Teams|Medical Kits,30,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,2,2,1,20,False,MODERATE,0,True,2,1,3,False,False,False
INC-2022-0028,2022-09-29T11:19:44,Mannar,WET,Flood,4,CRITICAL,707,64,Rescue Teams|Medical Kits,51,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,4,1,5,70,False,MODERATE,0,True,9,16,3,True,True,True
INC-2022-0029,2022-05-02T16:33:08,Gampaha,WET,Landslide,3,HIGH,650,12,Rescue Teams|Medical Kits,26,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,10,1,4,74,False,MODERATE,0,True,5,2,0,True,False,False
INC-2021-0030,2021-04-24T01:33:28,Kalutara,WET,Landslide,4,CRITICAL,1338,40,Rescue Teams|Medical Kits,58,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,0,0,0,5,False,MODERATE,0,True,4,19,5,True,True,False
INC-2025-0031,2025-06-15T22:15:24,Matale,WET,Drought,2,MEDIUM,102,0,Rescue Teams|Medical Kits,41,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,6,4,5,3,False,MODERATE,0,True,6,20,6,False,False,False
INC-2024-0032,2024-03-27T08:24:32,Mullaitivu,WET,Drought,1,LOW,73,0,Rescue Teams|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,3,5,3,38,False,MODERATE,0,True,3,20,2,False,False,False
INC-2023-0033,2023-11-10T02:42:07,Kalutara,WET,High Winds/Cyclone,2,MEDIUM,192,0,Rescue Teams|Medical Kits,71,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,7,3,1,43,False,MODERATE,0,True,11,5,4,False,False,False
INC-2025-0034,2025-02-27T19:52:04,Matara,WET,Drought,2,MEDIUM,234,0,Rescue Teams|Medical Kits,55,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,5,3,1,97,False,MODERATE,0,True,2,22,3,False,True,True
INC-2023-0035,2023-02-25T05:28:46,Trincomalee,WET,High Winds/Cyclone,1,LOW,17,0,Rescue Teams|Medical Kits,45,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,1,2,3,31,False,MODERATE,0,True,2,10,5,False,False,True
INC-2021-0036,2021-03-13T16:35:53,Gampaha,WET,Flood,3,HIGH,696,31,Rescue Teams|Medical Kits,93,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,3,1,2,73,False,MODERATE,0,True,3,0,5,False,False,False
INC-2026-0037,2026-02-18T11:13:59,Hambantota,WET,High Winds/Cyclone,3,HIGH,510,33,Rescue Teams|Medical Kits,80,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,7,2,3,2,False,MODERATE,0,True,2,1,2,False,False,False
INC-2020-0038,2020-10-06T18:32:48,Polonnaruwa,WET,Drought,2,MEDIUM,285,0,Rescue Teams|Medical Kits,42,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,5,0,0,36,False,MODERATE,0,True,10,7,1,False,False,False
INC-2024-0039,2024-03-17T13:59:11,Polonnaruwa,WET,Forest Fire,3,HIGH,816,45,Rescue Teams|Medical Kits,75,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,8,0,0,55,False,MODERATE,0,True,3,21,6,False,False,False
INC-2021-0040,2021-02-20T02:54:46,Mullaitivu,WET,Drought,4,CRITICAL,1621,65,Rescue Teams|Medical Kits,61,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,6,0,4,71,False,MODERATE,0,True,2,12,5,True,True,False
INC-2021-0041,2021-08-27T18:33:04,Anuradhapura,WET,High Winds/Cyclone,1,LOW,26,0,Rescue Teams|Medical Kits,64,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,7,4,2,79,False,MODERATE,0,True,8,2,4,False,False,False
INC-2025-0042,2025-10-14T22:11:59,Vavuniya,WET,Landslide,1,LOW,42,0,Rescue Teams|Medical Kits,65,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,True,False,True,OFFICER-01,5,4,2,96,False,MODERATE,0,True,10,3,1,True,False,False
INC-2021-0043,2021-03-24T05:21:14,Galle,WET,Drought,3,HIGH,612,35,Rescue Teams|Medical Kits,20,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,0,1,5,42,False,MODERATE,0,True,3,2,2,False,True,True
INC-2024-0044,2024-01-11T20:55:27,Kurunegala,WET,Flood,3,HIGH,384,13,Rescue Teams|Medical Kits,32,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,9,2,1,50,False,MODERATE,0,True,1,16,3,False,True,False
INC-2025-0045,2025-03-30T09:36:29,Jaffna,WET,Forest Fire,2,MEDIUM,120,0,Rescue Teams|Medical Kits,58,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,8,4,3,90,False,MODERATE,0,True,3,18,6,False,False,False
INC-2024-0046,2024-10-14T22:40:30,Kurunegala,WET,Drought,1,LOW,46,0,Rescue Teams|Medical Kits,62,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,10,0,3,74,False,MODERATE,0,True,10,0,0,False,False,False
INC-2022-0047,2022-08-13T22:07:19,Jaffna,WET,Medical Emergency,1,LOW,12,0,Rescue Teams|Medical Kits,18,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,7,2,5,100,False,MODERATE,0,True,8,20,5,False,False,False
INC-2024-0048,2024-12-02T06:10:21,Ampara,WET,Drought,1,LOW,77,0,Rescue Teams|Medical Kits,89,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,2,4,5,92,False,MODERATE,0,True,12,1,0,False,True,False
INC-2025-0049,2025-04-09T10:51:03,Matale,WET,Medical Emergency,1,LOW,63,0,Rescue Teams|Medical Kits,120,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,3,0,4,89,False,MODERATE,0,True,4,4,2,False,False,False
INC-2020-0050,2020-12-07T10:24:14,Kandy,WET,Flood,1,LOW,73,0,Rescue Teams|Medical Kits,68,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,6,5,1,52,False,MODERATE,0,True,12,10,0,False,False,True
INC-2024-0051,2024-04-08T02:22:27,Trincomalee,WET,Medical Emergency,4,CRITICAL,1776,21,Rescue Teams|Medical Kits,108,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,2,4,1,71,False,MODERATE,0,True,4,23,0,True,True,True
INC-2022-0052,2022-10-06T21:26:59,Matale,WET,Landslide,4,CRITICAL,625,36,Rescue Teams|Medical Kits,55,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,7,4,2,69,False,MODERATE,0,True,10,0,3,True,True,False
INC-2023-0053,2023-01-05T17:33:08,Kilinochchi,WET,High Winds/Cyclone,2,MEDIUM,184,0,Rescue Teams|Medical Kits,102,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,4,4,3,24,False,MODERATE,0,True,1,23,3,True,True,True
INC-2022-0054,2022-02-04T21:47:57,Matara,WET,Flood,4,CRITICAL,1435,17,Rescue Teams|Medical Kits,113,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,3,5,5,62,False,MODERATE,0,True,2,9,4,True,True,True
INC-2022-0055,2022-09-12T00:16:16,Kegalle,WET,Landslide,4,CRITICAL,964,34,Rescue Teams|Medical Kits,50,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,1,4,5,69,False,MODERATE,0,True,9,23,0,True,False,False
INC-2023-0056,2023-03-25T16:03:00,Polonnaruwa,WET,Medical Emergency,1,LOW,75,0,Rescue Teams|Medical Kits,52,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,4,5,0,44,False,MODERATE,0,True,3,4,5,False,False,False
INC-2023-0057,2023-10-06T09:57:12,Mullaitivu,WET,Drought,1,LOW,88,0,Rescue Teams|Medical Kits,42,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,8,2,4,89,False,MODERATE,0,True,10,15,4,False,False,False
INC-2022-0058,2022-04-23T21:33:53,Matara,WET,Landslide,1,LOW,32,0,Rescue Teams|Medical Kits,90,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,3,0,5,67,False,MODERATE,0,True,4,23,5,False,False,False
INC-2021-0059,2021-12-02T03:17:51,Mullaitivu,WET,Landslide,2,MEDIUM,268,0,Rescue Teams|Medical Kits,67,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,7,0,5,98,False,MODERATE,0,True,12,3,3,False,True,False
INC-2021-0060,2021-03-03T02:17:06,Colombo,WET,Drought,3,HIGH,537,21,Rescue Teams|Medical Kits,67,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,7,3,5,25,False,MODERATE,0,True,3,20,2,True,False,False
INC-2022-0061,2022-06-11T10:32:33,Hambantota,WET,Landslide,4,CRITICAL,1663,82,Rescue Teams|Medical Kits,98,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,3,4,5,92,False,MODERATE,0,True,6,19,5,True,True,True
INC-2020-0062,2020-04-25T21:09:31,Kilinochchi,WET,Flood,4,CRITICAL,1516,28,Rescue Teams|Medical Kits,19,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,7,1,5,37,False,MODERATE,0,True,4,5,5,True,True,False
INC-2020-0063,2020-04-26T09:40:51,Colombo,WET,Landslide,4,CRITICAL,1297,56,Rescue Teams|Medical Kits,57,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,7,5,4,67,False,MODERATE,0,True,4,3,6,True,True,True
INC-2024-0064,2024-03-14T12:46:45,Kilinochchi,WET,Flood,3,HIGH,498,8,Rescue Teams|Medical Kits,74,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,3,0,2,20,False,MODERATE,0,True,3,2,3,False,False,False
INC-2026-0065,2026-03-21T12:12:04,Ratnapura,WET,Flood,4,CRITICAL,1324,19,Rescue Teams|Medical Kits,16,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,False,False,True,OFFICER-01,5,2,4,86,False,MODERATE,0,True,3,20,5,True,True,True
INC-2021-0066,2021-08-23T03:08:59,Hambantota,WET,High Winds/Cyclone,2,MEDIUM,347,0,Rescue Teams|Medical Kits,66,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,8,2,0,51,False,MODERATE,0,True,8,20,0,False,False,False
INC-2025-0067,2025-09-10T07:20:01,Gampaha,WET,Building Collapse,4,CRITICAL,1156,16,Rescue Teams|Medical Kits,56,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,False,False,True,OFFICER-01,0,2,3,30,False,MODERATE,0,True,9,15,2,True,False,True
INC-2023-0068,2023-10-19T23:00:53,Matale,WET,Drought,1,LOW,62,0,Rescue Teams|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,9,0,2,83,False,MODERATE,0,True,10,10,3,False,True,False
INC-2023-0069,2023-01-22T02:08:49,Mannar,WET,Landslide,2,MEDIUM,202,0,Rescue Teams|Medical Kits,30,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,4,1,3,87,False,MODERATE,0,True,1,21,6,False,False,False
INC-2024-0070,2024-04-10T06:38:30,Mannar,WET,Forest Fire,4,CRITICAL,1399,92,Rescue Teams|Medical Kits,103,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,True,False,True,OFFICER-01,10,2,2,78,False,MODERATE,0,True,4,22,2,True,False,False
INC-2021-0071,2021-11-17T03:42:46,Galle,WET,Flood,4,CRITICAL,864,62,Rescue Teams|Medical Kits,73,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,9,2,3,89,False,MODERATE,0,True,11,4,2,True,True,False
INC-2024-0072,2024-09-02T09:53:34,Nuwara Eliya,WET,Forest Fire,1,LOW,32,0,Rescue Teams|Medical Kits,120,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,3,5,4,100,False,MODERATE,0,True,9,21,0,False,False,False
INC-2020-0073,2020-09-11T08:41:33,Trincomalee,WET,Drought,1,LOW,10,0,Rescue Teams|Medical Kits,61,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,9,0,0,70,False,MODERATE,0,True,9,22,4,True,True,False
INC-2024-0074,2024-04-19T11:50:49,Galle,WET,Drought,3,HIGH,966,82,Rescue Teams|Medical Kits,56,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,False,False,True,OFFICER-01,7,0,5,26,False,MODERATE,0,True,4,5,4,True,True,False
INC-2026-0075,2026-02-05T09:16:40,Ampara,WET,Drought,1,LOW,46,0,Rescue Teams|Medical Kits,72,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,7,1,4,53,False,MODERATE,0,True,2,16,3,True,False,False
INC-2023-0076,2023-11-20T05:21:46,Ampara,WET,Flood,2,MEDIUM,323,0,Rescue Teams|Medical Kits,101,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,0,3,2,0,False,MODERATE,0,True,11,14,0,False,False,False
INC-2021-0077,2021-11-07T23:53:57,Ampara,WET,Flood,2,MEDIUM,154,0,Rescue Teams|Medical Kits,59,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,False,True,False,True,OFFICER-01,1,4,0,8,False,MODERATE,0,True,11,13,6,False,False,False
INC-2024-0078,2024-01-06T16:10:48,Gampaha,WET,Landslide,2,MEDIUM,262,0,Rescue Teams|Medical Kits,113,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,10,5,5,53,False,MODERATE,0,True,1,5,5,False,True,False
INC-2023-0079,2023-03-09T09:49:47,Polonnaruwa,WET,Drought,1,LOW,96,0,Rescue Teams|Medical Kits,63,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,10,5,4,17,False,MODERATE,0,True,3,12,3,False,False,False
INC-2025-0080,2025-07-23T11:02:02,Vavuniya,WET,Flood,3,HIGH,623,18,Rescue Teams|Medical Kits,65,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,2,5,1,0,False,MODERATE,0,True,7,17,2,True,False,False
INC-2020-0081,2020-03-11T15:16:06,Kurunegala,WET,Drought,1,LOW,81,0,Rescue Teams|Medical Kits,84,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,8,3,1,31,False,MODERATE,0,True,3,23,2,False,False,False
INC-2023-0082,2023-12-02T02:42:36,Hambantota,WET,Flood,4,CRITICAL,496,46,Rescue Teams|Medical Kits,112,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,0,5,3,78,False,MODERATE,0,True,12,5,5,True,False,False
INC-2020-0083,2020-02-18T14:38:06,Galle,WET,Flood,4,CRITICAL,518,8,Rescue Teams|Medical Kits,19,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,9,5,5,6,False,MODERATE,0,True,2,3,1,True,True,False
INC-2022-0084,2022-01-30T08:42:03,Trincomalee,WET,Landslide,3,HIGH,588,24,Rescue Teams|Medical Kits,84,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,True,True,False,True,OFFICER-01,0,1,4,37,False,MODERATE,0,True,1,21,6,True,True,False
INC-2021-0085,2021-12-28T12:20:53,Batticaloa,WET,Drought,4,CRITICAL,1174,30,Rescue Teams|Medical Kits,88,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,RAIN,True,True,False,True,OFFICER-01,10,2,1,38,False,MODERATE,0,True,12,23,1,True,True,True
INC-2021-0086,2021-03-21T02:16:18,Matale,WET,Landslide,4,CRITICAL,1582,114,Rescue Teams|Medical Kits,53,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,0,4,4,94,False,MODERATE,0,True,3,0,6,True,True,True
INC-2021-0087,2021-06-28T02:52:37,Badulla,WET,Landslide,3,HIGH,460,12,Rescue Teams|Medical Kits,21,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,False,False,False,True,OFFICER-01,10,5,3,100,False,MODERATE,0,True,6,15,0,True,True,False
INC-2024-0088,2024-06-17T10:48:00,Puttalam,WET,High Winds/Cyclone,2,MEDIUM,221,0,Rescue Teams|Medical Kits,34,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,False,False,True,OFFICER-01,6,1,4,60,False,MODERATE,0,True,6,13,0,False,False,False
INC-2022-0089,2022-01-18T15:53:24,Vavuniya,WET,Landslide,3,HIGH,928,18,Rescue Teams|Medical Kits,33,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAIN,True,True,False,True,OFFICER-01,0,4,3,53,False,MODERATE,0,True,1,5,1,False,False,False
INC-2024-0090,2024-09-27T10:18:44,Trincomalee,WET,Landslide,1,LOW,42,0,Rescue Teams|Medical Kits,47,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAIN,False,False,False,True,OFFICER-01,5,5,0,57,False,MODERATE,0,True,9,7,4,False,False,False
